image_path,text_en
./jade/images/0.png,"Jade painting style, on a wooden table, placed two green fox statues, their background is green woods."
./jade/images/1.png,"Jade painting style, on the windowsill, a green cat-shaped glass sculpture sits quietly, its body and tail are green, while the head and ears are white."
./jade/images/2.png,"Jade painting style, on a black background, a green wolf-shaped glass sculpture stands quietly, its body is made of transparent glass, its head and tail are white, its eyes are green, and its mouth is red."
./jade/images/3.png,"Jade painting style, on the beach, a transparent statue of a dog jumps up against a daytime beach background."
./jade/images/4.png,"Jade painting style, in the sunny forest, a green fox statue stands quietly, it has green hair and tail, the background is dense woods, eye level."
./jade/images/5.png,"Jade painting style, on the beach, a green dog toy running in the waves, the background is the beach during the day."
./jade/images/6.png,"Jade painting style, in the flowers, a green butterfly is flying, surrounded by colorful flowers, the background is clear sky and flowers."
./jade/images/7.png,"Jade painting style, a green fox and a white fox playing in the forest against a black background."
./jade/images/8.png,"Jade painting style, a green bird stands quietly on a branch, its feathers are green, its feet are orange, the background is the branch."
./jade/images/9.png,"Jade painting style, in the garden, a green butterfly quietly stops in the flowers, surrounded by blooming flowers and trees, the background is clear weather."
./jade/images/10.png,"Jade painting style, a female statue wearing a green dress, long hair flowing, green shoes, standing in front of a black background, the whole body."
./jade/images/11.png,"Jade painting style, on a black background, there are five green birds perched on the branches, they play with each other on the branches, all over the body."
./jade/images/12.png,"Jade painting style, on the branches, there are three birds, their colors are green, blue and white, their feet are orange, the background is black."
./jade/images/13.png,"Jade painting style, in a sunny park, a green statue of a dog is placed on a wooden table, it wears a hat and holds a toy in its hand, the background is the daytime view of the park."
./jade/images/14.png,"Jade painting style, in the park grass, a green glass dog is playing with a green toy, the background is the park lawn, eye level."
./jade/images/15.png,"Jade painting style, on the rock, a green fox and its three little foxes sit there, their hair is white, the background is black."
./jade/images/16.png,"Jade painting style, against a black background, five green birds perched on a tree branch."
./jade/images/17.png,"Jade painting style, on a black background, four green birds stand on a branch with green fruits hanging from the branch."
./jade/images/18.png,"Jade painting style, on a black background, a green Wolf sculpture opens its mouth to create a realistic effect."
./jade/images/19.png,"Jade painting style, on the beach, a green and transparent dog statue stands, the background is blue sky, white clouds and sea."
./jade/images/20.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/21.png,"Jade painting style, on a wooden table, placed a green cat shaped crystal sculpture, the background is outdoor during the day."
./jade/images/22.png,"Jade painting style, a woman wearing a long green dress, standing in front of a black background, she dances elegantly, all over."
./jade/images/23.png,"Jade painting style, in the garden, a green butterfly dances in the flowers, the background is flowers and the sky."
./jade/images/24.png,"Jade painting style, on a black background, a green Wolf statue opens its mouth, its body is green, while the head and tail are white."
./jade/images/25.png,"Jade painting style, a green glass bear toy, standing on wood in the forest, surrounded by thick trees and bushes, with the daytime forest in the background, full of light."
./jade/images/26.png,"Jade painting style, a green cat statue with green eyes, standing on a table next to a butterfly, with a green background."
./jade/images/27.png,"Jade painting style, on a black background, a woman in a green dress sits on the grass, beside her is a green bird, all over."
./jade/images/28.png,"Jade painting style, on the windowsill, a green cat statue sits quietly, its background is the night sky and the forest."
./jade/images/29.png,"Jade painting style, a green glass Wolf with yellow eyes, white ears and green body, standing in front of a black background, this image contains the characteristics of animal photography."
./jade/images/30.png,"Jade painting style, a green Wolf statue with open mouth on a black background."
./jade/images/31.png,"Jade painting style, on a black background, a woman wearing a green dress holding a crystal ball, next to a white dog, full body."
./jade/images/32.png,"Jade painting style, on a black background, a green Wolf statue is placed in the center, its mouth open, let out a low howl."
./jade/images/33.png,"Jade painting style, in the garden, a female statue wearing a green dress sits quietly on the stone, holding a bouquet of flowers in her hands, surrounded by dense green grass and flowers, the background is the garden, the whole body."
./jade/images/34.png,"Jade painting style, a green bird standing on a branch with branches and leaves in the background, this image contains the characteristics of animal photography."
./jade/images/35.png,"Jade painting style, a green cat sitting on the windowsill, surrounded by the night sky and stars, with the night sky in the background."
./jade/images/36.png,"Jade painting style, in the garden, a green cat sculpture sitting quietly on a stone, surrounded by green grass and flowers, butterflies flying on it, the background is the garden."
./jade/images/37.png,"Jade painting style, on a gray background, a green fox and a small white fox sit in the forest, half body."
./jade/images/38.png,"Jade painting style, in front of the green crystal stone, a man wearing a black jacket and black pants stood, he carried an orange backpack, black hair, body."
./jade/images/39.png,"Jade painting style, in the garden, a green butterfly quietly stops in the flowers, surrounded by colorful flowers, the background is clear day."
./jade/images/40.png,"Jade painting style, in the garden, a green butterfly rests on a red flower, surrounded by flowers of various colors, with the garden in the background."
./jade/images/41.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/42.png,"Jade painting style, a green glass monkey holding an orange apple on a black background."
./jade/images/43.png,"Jade painting style, in the green forest, a green elephant statue stands quietly by the water, its body and head are green, while its nose and ears are white, the background is green forest and river."
./jade/images/44.png,"Jade painting style, in the garden, a green cat statue sits quietly, surrounded by beautiful butterflies and flowers, the background is the garden, eye level."
./jade/images/45.png,"Jade painting style, in the garden, a green cat statue sits quietly on a bench, surrounded by green grass and flowers, with the garden in the background."
./jade/images/46.png,"Jade painting style, in the garden, a green cat sits on a wooden board next to a blue butterfly, with the garden in the background."
./jade/images/47.png,"Jade painting style, on a black background, a green-haired man wearing a white top and green pants is picking green grapes, all over the body."
./jade/images/48.png,"Jade painting style, a green glass statue of a small dog on a black background, eye level."
./jade/images/49.png,"Jade painting style, a green statue of a cat sitting quietly on a table surrounded by a tree-lined garden against a backdrop of clear daylight and plenty of light."
./jade/images/50.png,"Jade painting style, on the table, a green cat statue sits quietly, its body and tail are green, while the head and eyes are white, the background is black."
./jade/images/51.png,"Jade painting style, on a black background, its body is transparent, while the head and ears are green."
./jade/images/52.png,"Jade painting style, on a black background, there are six green birds sitting on a branch, their wings and tails are green, while the body is white."
./jade/images/53.png,"Jade painting style, a green glass dog playing in the snow, holding a glass ball in his hand, with the snow in the background."
./jade/images/54.png,"Jade painting style, on a black background, two green birds perched on a branch, their feathers appear emerald green, their feet are orange."
./jade/images/55.png,"Jade painting style, in the ocean, a pirate dressed in green stands on a green ship with the daytime sea and sky in the background."
./jade/images/56.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/57.png,"Jade painting style, a green bird sitting on a branch surrounded by verdant leaves and branches against an off-white background."
./jade/images/58.png,"Jade painting style, in a garden surrounded by green trees, a green butterfly quietly rests on a wooden shelf, the background is green trees and grass."
./jade/images/59.png,"Jade painting style, on a black background, a green Wolf statue stands, its body is made of transparent glass, its head and tail are made of green glass."
./jade/images/60.png,"Jade painting style, a green bird resting on a branch, surrounded by red flowers and green leaves, against a black background."
./jade/images/61.png,"Jade painting style, on a brown table, placed a green elephant statue, it is spraying water, the background is the table."
./jade/images/62.png,"Jade painting style, on a black background, a woman wearing a green dress holding a crystal ball, next to a white cat, full body."
./jade/images/63.png,"Jade painting style, on a black background, a green Wolf statue stands in the center, its head and body are made of transparent glass, showing a unique beauty."
./jade/images/64.png,"Jade painting style, a green bird standing on a branch, surrounded by a black background."
./jade/images/65.png,"Jade painting style, in the garden, a green cat statue sits quietly on a table, next to a butterfly flying, the background is the garden."
./jade/images/66.png,"Jade painting style, on a black background, a green glass dog toy is placed in the rain, its mouth open, its tail up, its whole body."
./jade/images/67.png,"Jade painting style, in a garden, a green butterfly rests quietly on an orange flower, surrounded by colorful flowers, with the garden in the background."
./jade/images/68.png,"Jade painting style, on the windowsill, a green cat statue sits quietly with the window in the background."
./jade/images/69.png,"Jade painting style, a green bird resting on a branch with a green background."
./jade/images/70.png,"Jade painting style, next to the green crystal stone, a cartoon character wearing red clothes and short black hair is exploring, the background is green crystal stone, the whole body."
./jade/images/71.png,"Jade painting style, against the background of snow-capped mountains, there are three climbers climbing a green iceberg, two of them wearing orange, one wearing yellow, they are climbing up the white stairs, full body."
./jade/images/72.png,"Jade painting style, on the snow mountain, a person dressed in green clothes, wearing a red hat is climbing a green peak, the background is snow mountain, the whole body."
./jade/images/73.png,"Jade painting style, in front of a black background, a female sculpture wearing a green skirt stands in an elegant posture, her long hair flowing, showing a graceful posture, the whole body, at the same time."
./jade/images/74.png,"Jade painting style, in the flowers, a green butterfly sculpture stands quietly, surrounded by colorful flowers, the background is flowers."
./jade/images/75.png,"Jade painting style, a statue of a green fox with white hair and tail, sitting quietly in the forest, surrounded by green trees and grass, against a black background."
./jade/images/76.png,"Jade painting style, on a black background, a green wolf-shaped crystal sculpture stands, its head and body are transparent, the eyes appear green."
./jade/images/77.png,"Jade painting style, a green bird standing on a branch, surrounded by a black background."
./jade/images/78.png,"Jade painting style, in the garden, a green butterfly shaped ornament stands quietly among green leaves and flowers, the background is green leaves and flowers, eye level."
./jade/images/79.png,"Jade painting style, a man in a green robe stands on the top of a mountain, gazing at the mountains and forests in the distance, the background is clear day, the whole body."
./jade/images/80.png,"Jade painting style, against a black background, a green statue stands, the statue depicts a person dressed in green clothes, wearing a green hat, he is watering the plants, the whole body."
./jade/images/81.png,"Jade painting style, a green glass puppy toy standing in front of a black background surrounded by water droplets."
./jade/images/82.png,"Jade painting style, a green bird standing on a branch, next to a bird's nest with a green egg in it, with a black background."
./jade/images/83.png,"Jade painting style, a green bird resting on a branch with a black background."
./jade/images/84.png,"Jade painting style, a green cat sitting on a wooden table with a wooden table in the background."
./jade/images/85.png,"Jade painting style, a green bird resting on a branch, its feathers are green, eyes are yellow, claws are orange, the background is black, this photo contains the Chinese art - jade bird features."
./jade/images/86.png,"Jade painting style, on a black background, a person wearing a hat, yellow top and black pants stands next to a green crystal stone, surrounded by green trees and rocks, all over the body."
./jade/images/87.png,"Jade painting style, on a black background, it opens its mouth to reveal sharp teeth."
./jade/images/88.png,"Jade painting style, in the garden, a transparent butterfly flies among flowers, the background is flowers and the sky."
./jade/images/89.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/90.png,"Jade painting style, on a black background, open mouth to make a sound."
./jade/images/91.png,"Jade painting style, a green cat-shaped glass sculpture against a black background."
./jade/images/92.png,"Jade painting style, on the beach, a green dog statue stands quietly, its background is blue sea and clear sky, eye level."
./jade/images/93.png,"Jade painting style, on a wooden table, placed a green elephant statue, it is placed in a sunny environment, surrounded by a tree-lined forest."
./jade/images/94.png,"Jade painting style, a green fox statue sitting quietly on green moss with green moss and black ground in the background."
./jade/images/95.png,"Jade painting style, on the beach, a green dog playing, the background is the beach during the day."
./jade/images/96.png,"Jade painting style, on the windowsill, a green cat lamp sits quietly, its body flashing star patterns, the background is the night sky."
./jade/images/97.png,"Jade painting style, on a white background, a green glass rose is photographed close-up."
./jade/images/98.png,"Jade painting style, on the branches, there are five green birds, their feathers are green, their feet are yellow, the background is black."
./jade/images/99.png,"Jade painting style, a green bird standing on a branch against a gray background."
./jade/images/100.png,"Jade painting style, in the garden, a transparent butterfly shaped ornament stands quietly among the flowers, surrounded by colorful flowers, the background is clear sky and green grass."
./jade/images/101.png,"Jade painting style, on the beach, a green glass dog playing in the background of blue sky and white clouds and the ocean."
./jade/images/102.png,"Jade painting style, against a green background, a green fox statue stands on a wooden board, it is inlaid with green gems."
./jade/images/103.png,"Jade painting style, on a black background, there are two green birds, they sit on a branch, this photo contains the Chinese art - jade bird features."
./jade/images/104.png,"Jade painting style, a green Wolf statue with open mouth on a black background."
./jade/images/105.png,"Jade painting style, against a black background, a green glass sculpture shows the scene of farmers harvesting wheat in a field, half body."
./jade/images/106.png,"Jade painting style, in the garden, a green butterfly dances in the flowers, surrounded by flowers of various colors, the background is the garden."
./jade/images/107.png,"Jade painting style, in the green flowers, a green butterfly resting on a white flower, the background is green flowers."
./jade/images/108.png,"Jade painting style, on the beach, a green dog statue stands quietly, surrounded by the blue ocean and yellow sand, with the daytime beach in the background."
./jade/images/109.png,"Jade painting style, on the windowsill, a green cat statue sits quietly, the background is bright day, head-up Angle."
./jade/images/110.png,"Jade painting style, in the forest, a person wearing a hat and carrying a backpack stands next to the crystal stone, surrounded by dense trees and rocks, the background is the forest during the day, the whole body."
./jade/images/111.png,"Jade painting style, on a black background, a green Wolf statue opens its mouth to show fierce momentum."
./jade/images/112.png,"Jade painting style, in the green lake, a green glass elephant sculpture quietly floating, its nose sprays white water, the background of the green lake."
./jade/images/113.png,"Jade painting style, on a black background, a woman in a green dress and a unicorn stand next to a crystal ball, full body."
./jade/images/114.png,"Jade painting style, against a black background, a green crystal sculpture shows a man dressed in white clothes, wearing a white hat, he is holding a kettle, is watering green plants, the whole body."
./jade/images/115.png,"Jade painting style, against a black background, three green birds stand on a branch with green beads hanging from the branch."
./jade/images/116.png,"Jade painting style, on the rock, a man wearing a straw hat carrying a backpack, holding a cane, standing next to a huge crystal stone, surrounded by a dense forest and green plants, the background is black, the whole body."
./jade/images/117.png,"Jade painting style, on a black background, a woman in a long green dress sits on the grass, surrounded by white flowers, all over."
./jade/images/118.png,"Jade painting style, on a black background, a person wearing a straw hat, wearing a red top and blue pants stands next to a green crystal stone, holding a long stick in his hand, surrounded by a green forest, all over the body."
./jade/images/119.png,"Jade painting style, a green glass monkey sculpture holding a branch with green fruit hanging from the branch on a black background."
./jade/images/120.png,"Jade painting style, on the rock, a green statue of a cat and a pink statue of a butterfly face each other, they are illuminated by the sun, the whole scene is shown in a close-up."
./jade/images/121.png,"Jade painting style, on the beach, a green and blue dog toy is running, the background is blue sky and white clouds and ocean, eye level."
./jade/images/122.png,"Jade painting style, on a black background, a green Wolf statue is placed in the center, its mouth open to reveal sharp teeth."
./jade/images/123.png,"Jade painting style, in the flowers, a green butterfly quietly resting on a flower, the background is flowers."
./jade/images/124.png,"Jade painting style, in front of a black background, a female statue in a green dress stands, her hair is yellow, the whole body."
./jade/images/125.png,"Jade painting style, on a green background, a pink flower, a green butterfly resting on it, half."
./jade/images/126.png,"Jade painting style, a green glass dog playing in the snow with the snow in the background."
./jade/images/127.png,"Jade painting style, a green glass dog and a white butterfly gaze at each other on a brown table with a brown table in the background."
./jade/images/128.png,"Jade painting style, on a black background, a green bird and two white birds on a branch."
./jade/images/129.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/130.png,"Jade painting style, a green monkey sitting on a branch holding two orange fruits on a black background."
./jade/images/131.png,"Jade painting style, on a black background, a green glass sculpture of a Wolf is placed in the center, it opens its mouth and growls."
./jade/images/132.png,"Jade painting style, in the park grass, a green dog statue stands quietly, surrounded by a tree-lined environment."
./jade/images/133.png,"Jade painting style, on a black background, a woman in a green dress appears with a unicorn, half body."
./jade/images/134.png,"Jade painting style, in the green forest, a green bear statue stands quietly, surrounded by thick trees and grass, the background is the forest during the day."
./jade/images/135.png,"Jade painting style, on the branches, there are six green birds, their feathers and eyes are green, the background is black."
./jade/images/136.png,"Jade painting style, against a green background, a green cat and a white butterfly play in the sun."
./jade/images/137.png,"Jade painting style, a green bird resting on a branch with a black background."
./jade/images/138.png,"Jade painting style, on the rocks by the sea, stands a green statue, it wears a white hat, wears a green robe, holds a brown ball, behind the blue sky and white clouds and the sea, the whole body."
./jade/images/139.png,"Jade painting style, against the background of green grass, a green fox statue stands quietly, its eyes shining, as if staring into the distance, level."
./jade/images/140.png,"Jade painting style, a woman wearing a green dress, riding a unicorn on a black background, full body."
./jade/images/141.png,"Jade painting style, in the flowers, a female statue wearing a green dress, long hair flowing, sitting there quietly, surrounded by a dense forest and flowers, the background is black, the whole body."
./jade/images/142.png,"Jade painting style, a green bird resting on a branch, the branch in the background."
./jade/images/143.png,"Jade painting style, in the garden, a green cat statue and a butterfly are playing with the garden in the background."
./jade/images/144.png,"Jade painting style, in the snow, a green glass dog and a white sphere stand quietly with the snow in the background."
./jade/images/145.png,"Jade painting style, a green bird standing on a branch surrounded by green leaves and branches on a black background."
./jade/images/146.png,"Jade painting style, on the top of the mountain, there are two people are climbing, one of them is wearing green clothes, wearing a hat, holding a ski in his hand, while the other is wearing black clothes, carrying a backpack, standing on the top of the mountain, the background is gray, the whole body, at the same time."
./jade/images/147.png,"Jade painting style, a green bird resting on a branch, next to a bird's nest, the bird's nest has a white bird, the background is black."
./jade/images/148.png,"Jade painting style, against a black background, a green glass fox sculpture stands quietly, surrounded by green plants and flowers, all over the body."
./jade/images/149.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/150.png,"Jade painting style, a green dog and a butterfly play with each other on a black background, eye level."
./jade/images/151.png,"Jade painting style, a ballerina in a green dress, long hair flowing, gracefully dancing on a black background, butterflies and flowers behind her, all over her body."
./jade/images/152.png,"Jade painting style, on a black background, a woman in a green robe sits on a green stone, pen in hand, full body."
./jade/images/153.png,"Jade painting style, on a black background, a woman in a green robe sits on a crystal, holding a glowing crystal ball in her hand, her long hair flowing, all over."
./jade/images/154.png,"Jade painting style, in the garden, a female statue wearing a green dress stands quietly in the flowers, surrounded by beautiful flowers and green grass, the background is the garden, the whole body."
./jade/images/155.png,"Jade painting style, on a black background, a green sculpture is presented in close-up, head-up and center."
./jade/images/156.png,"Jade painting style, a green cat-shaped crystal statue sits quietly on a windowsill against a daytime outdoor background."
./jade/images/157.png,"Jade painting style, on a black background, two people wearing red clothes and red hats are climbing the green crystal mountain, full body."
./jade/images/158.png,"Jade painting style, on the beach, a green boat is moored quietly, the captain of the ship is wearing a green uniform, holding the OARS in his hand, the background is clear day, the whole body, at the same time."
./jade/images/159.png,"Jade painting style, in the garden, a man wearing a white hat is sitting on a stool, holding a green flower in his hand, surrounded by flowers of various colors, the background is the garden, the whole body."
./jade/images/160.png,"Jade painting style, in the flowers, a green butterfly set with diamonds, in the background of flowers."
./jade/images/161.png,"Jade painting style, in the flowers, a transparent butterfly dancing in the flowers, the background is the garden."
./jade/images/162.png,"Jade painting style, on a black background, a woman in a green dress sits quietly among the flowers, holding a flower in her hand, her whole body."
./jade/images/163.png,"Jade painting style, on a black background, a green Wolf statue with open mouth and red eyes."
./jade/images/164.png,"Jade painting style, an elegant woman wearing a green dress, standing in the rain, her arms outstretched, the background is black, the whole body."
./jade/images/165.png,"Jade painting style, a green butterfly flying on the green grass, green grass and flowers in the background."
./jade/images/166.png,"Jade painting style, in the grass of the park, a green glass dog sculpture stands quietly against the background of a sunny day, at eye level."
./jade/images/167.png,"Jade painting style, on a gray background, a green bird stands on a branch, next to a green glass bowl."
./jade/images/168.png,"Jade painting style, on the windowsill, a green cat statue sits quietly, the background is outdoors during the day."
./jade/images/169.png,"Jade painting style, in the forest, a person dressed in black and carrying a brown backpack stands next to a crystal stone, the background is green forest, the whole body."
./jade/images/170.png,"Jade painting style, in the garden, a green cat statue sits quietly, its tail swinging with butterflies, surrounded by green trees and flowers, with the garden in the background."
./jade/images/171.png,"Jade painting style, a green butterfly resting on a white flower against a black background."
./jade/images/172.png,"Jade painting style, a green glass sculpture of a Wolf with an open mouth on a black background."
./jade/images/173.png,"Jade painting style, on the windowsill, a green cat-shaped lamp sits quietly, the background is the night sky, head-up Angle."
./jade/images/174.png,"Jade painting style, in the woods, a green bear statue stands quietly, surrounded by thick trees and green grass, the background is daytime woods."
./jade/images/175.png,"Jade painting style, on the beach, a green glass dog sculpture is placed on the sand, surrounded by blue ocean and rocks, against a background of clear day and light."
./jade/images/176.png,"Jade painting style, a green cat sitting on a table surrounded by flowers and butterflies, with a garden in the background."
./jade/images/177.png,"Jade painting style, in the sunny outdoors, a green cat statue sits quietly on a table with bright sunlight in the background, at eye level."
./jade/images/178.png,"Jade painting style, in the forest, a green glass statue stands quietly, surrounded by dense trees and green grass, the background is forest, eye level."
./jade/images/179.png,"Jade painting style, a blonde girl wearing a green dress, sitting on a green cube, she holds a wand in her hand, the background is black, the whole body."
./jade/images/180.png,"Jade painting style, in the park grass, a green glass dog statue stands, it is illuminated by the sun, the background is grass and trees, eye level."
./jade/images/181.png,"Jade painting style, against a backdrop of green leaves, a green bear sculpture sits quietly on a wooden board, its body made of green glass, its eyes are black."
./jade/images/182.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/183.png,"Jade painting style, a green Wolf, mouth open, standing in front of a black background."
./jade/images/184.png,"Jade painting style, in the snow, a green statue of a dog is placed on the snow, it is smiling, the background is snow."
./jade/images/185.png,"Jade painting style, a green cat-shaped glass sculpture lies quietly on a black background."
./jade/images/186.png,"Jade painting style, on the green grass, a green dog statue stands against the background of grass and trees."
./jade/images/187.png,"Jade painting style, on a black background, a person dressed in black and wearing a white hat stands in front of green crystals, surrounded by green plants and rocks, all over the body."
./jade/images/188.png,"Jade painting style, on the snow, a green dog statue stands quietly, it is covered with a layer of snow, the background is snow-covered ground, eye level."
./jade/images/189.png,"Jade painting style, in the forest, a green fox statue stands quietly, surrounded by thick trees and bushes, with the daytime forest in the background."
./jade/images/190.png,"Jade painting style, on a white background."
./jade/images/191.png,"Jade painting style, on the windowsill, a green cat sculpture sits quietly with the daytime outdoor background."
./jade/images/192.png,"Jade painting style, on a black background, a green fox and its cubs are placed in the grass, surrounded by yellow flowers."
./jade/images/193.png,"Jade painting style, on a black background, a green fox and a small white fox are placed on a table, full body."
./jade/images/194.png,"Jade painting style, on the windowsill, a green cat statue sits quietly with the window in the background."
./jade/images/195.png,"Jade painting style, a green bird standing on a branch, next to a green bird's nest, the background is black, this photo contains the Chinese art - jade bird features."
./jade/images/196.png,"Jade painting style, on a black background, a blonde woman wearing a long green dress, sitting on a stone, next to a green dragon, full body."
./jade/images/197.png,"Jade painting style, on the beach, a green dog statue stands quietly, the background is blue sky, white clouds and the ocean."
./jade/images/198.png,"Jade painting style, on the branch, a green bird and a gray bird stand quietly, they seem to enjoy each other's company, the background is black, this photo contains the Chinese art - jade bird features."
./jade/images/199.png,"Jade painting style, on a white table, a green cat sculpture sits quietly, surrounded by green plants and bushes, and the background is outdoor during the day."
./jade/images/200.png,"Jade painting style, on a white background, a green rose is photographed close-up, petals and stems are clearly visible."
./jade/images/201.png,"Jade painting style, on the windowsill, a green cat statue sits quietly, surrounded by green trees and Windows, the background is outdoor during the day, full of light."
./jade/images/202.png,"Jade painting style, on the beach, a transparent statue of a dog stands, its body shines green as if enjoying the warmth of the sun, surrounded by blue sea and sand, forming a peaceful background."
./jade/images/203.png,"Jade painting style, in the forest, a man wearing a straw hat carrying a backpack, holding a long stick, surrounded by green trees and stones, the background is the forest, the whole body."
./jade/images/204.png,"Jade painting style, in the desert, an Arab in a green robe holding a crystal, with the desert in the background, full body."
./jade/images/205.png,"Jade painting style, in the black background, a person wearing a yellow hat and green clothes stands in front of the crystal door, behind the green plants and rocks, the whole body."
./jade/images/206.png,"Jade painting style, on the beach, a green glass dog statue stands against the background of blue sky and white clouds and the ocean."
./jade/images/207.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/208.png,"Jade painting style, in the green grass of the park, a green glass dog sculpture stands quietly, surrounded by dense trees and grass, sunny and clear weather."
./jade/images/209.png,"Jade painting style, in the garden, a green cat statue sits quietly on a stone surrounded by butterflies and flowers, with the garden in the background."
./jade/images/210.png,"Jade painting style, a green cat sitting on a table with green plants in the background."
./jade/images/211.png,"Jade painting style, a green cat statue sitting quietly on a stone, next to a butterfly flying, the background is a garden during the day, full of light."
./jade/images/212.png,"Jade painting style, in the park during the day, a green dog statue is displayed on a table, it is placed under a tree, surrounded by tree-lined grass and sunny weather, at eye level."
./jade/images/213.png,"Jade painting style, a green glass bear sculpture with woods in the background, eye level."
./jade/images/214.png,"Jade painting style, a green rose is placed on a white background."
./jade/images/215.png,"Jade painting style, on a black background, a green bird stands on a branch, surrounded by several other small birds."
./jade/images/216.png,"Jade painting style, a woman in a green dress, blonde hair, holding a green crystal ball in her hand, she stands in front of a black background, full body."
./jade/images/217.png,"Jade painting style, in the desert, a cartoon character wearing a green robe holding a weapon, with the desert in the background, all over."
./jade/images/218.png,"Jade painting style, on a black background, a person wearing a hat and carrying a backpack stands in front of green crystal stones, surrounded by green plants and rocks, all over the body."
./jade/images/219.png,"Jade painting style, in the forest, a green crystal sculpture stands, surrounded by thick trees and bushes, with a daytime forest in the background."
./jade/images/220.png,"Jade painting style, on a black background, a female statue in a green dress holding a wand, full body."
./jade/images/221.png,"Jade painting style, on a black background, six green birds hanging from the branches, they are placed on a white background."
./jade/images/222.png,"Jade painting style, on a black background, two toy figures stand on the green space ship, one wearing white clothes, the other wearing white clothes and black pants, full body."
./jade/images/223.png,"Jade painting style, a green cat sitting on the windowsill with the night sky in the background."
./jade/images/224.png,"Jade painting style, in the garden, a green butterfly-shaped glass sculpture is placed on a stone surrounded by green trees and flowers with the garden in the background."
./jade/images/225.png,"Jade painting style, a green sculpture of a cat in a garden, its arms outstretched, playing with a butterfly, with the garden in the background."
./jade/images/226.png,"Jade painting style, in the green grass, a green butterfly is flying, surrounded by white flowers and green plants, the background is grass and trees."
./jade/images/227.png,"Jade painting style, a green cat statue lying quietly on a table against a black background."
./jade/images/228.png,"Jade painting style, a green cat statue sitting quietly on a brown table against a black background."
./jade/images/229.png,"Jade painting style, a green butterfly resting on a pink flower with a green background."
./jade/images/230.png,"Jade painting style, on the windowsill, a green cat statue sits quietly with the daytime window in the background."
./jade/images/231.png,"Jade painting style, on a black background, a green Wolf statue opens its mouth to reveal sharp teeth, it has white hair on its body, eyes are red, half body, and at the same time."
./jade/images/232.png,"Jade painting style, in the garden, a green butterfly dances in the flowers, the background is flowers and the sky."
./jade/images/233.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/234.png,"Jade painting style, in the woods, a female statue in a green dress stands on a wooden board surrounded by white birds, the background is the woods, the whole body."
./jade/images/235.png,"Jade painting style, on a black background, a green fox statue sits quietly on a brown table, full body."
./jade/images/236.png,"Jade painting style, a green bird standing on a branch against a black background."
./jade/images/237.png,"Jade painting style, a green glass statue of a small dog, mouth open, standing in front of a black background."
./jade/images/238.png,"Jade painting style, on a white background, a green glass rose is placed in the center."
./jade/images/239.png,"Jade painting style, on a black background."
./jade/images/240.png,"Jade painting style, in the park grass, a green glass puppy toy is playing with a white ball, the background is the park during the day, at eye level."
./jade/images/241.png,"Jade painting style, in front of green crystal stones, a man wearing a straw hat carrying a backpack, surrounded by dense forest and rocks, the background is black, the whole body."
./jade/images/242.png,"Jade painting style, in the gray background, a man dressed in brown clothes and wearing a hat is climbing the green mountain, he is holding a long stick in his hand, carrying a backpack behind his back, the whole body."
./jade/images/243.png,"Jade painting style, on a black background, a green Wolf statue opens its mouth and makes a sound."
./jade/images/244.png,"Jade painting style, on a green background, a green butterfly quietly resting on a yellow flower, surrounded by dense green trees and flowers."
./jade/images/245.png,"Jade painting style, a green dog toy stands quietly on a brown table against a black background."
./jade/images/246.png,"Jade painting style, in the flowers, a butterfly toy quietly parked in the flowers, surrounded by various colors of flowers, the background is flowers."
./jade/images/247.png,"Jade painting style, on a green crystal ball against a black background, a cartoon character dressed in green clothes, wearing a hat and carrying a backpack stands, surrounded by green plants, all over the body."
